Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Not classified,INX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.562951423,0.552529046,0.547210488,0.532347247,0.518541688,0.494669067,0.490619993,0.478125911,0.470905154,0.465635303,0.455540516,0.438941667,0.415755278,0.39936255,0.386888433,0.373064035,0.360428981,0.347841759,0.335828084,0.324660103,0.313640313,0.303517127,0.289694069,0.294698568,0.290835543,0.28448819,0.276831701,0.291351733,0.299628967,0.296245789,0.291152116,0.281865879,0.286052947,0.282420887,0.285410191,0.29113322,0.281696198,0.292240464,0.286567597,0.283035677,0.307275047,0.299342794,0.295757235,0.296049738,0.284621269,0.269796525,0.240967033,0.245236487,0.240112449,0.22170299,0.232040157,0.2550744,0.242046289,0.229141963,0.221454437,,
"Iran, Islamic Rep.",IRN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.666357716,0.64972135,0.63343439,0.617490024,0.601880616,0.586544459,0.571849379,0.558577732,0.544565736,0.531317763,0.532114934,0.539563716,0.546882339,0.515014708,0.484257003,0.454386906,0.430011178,0.394521927,0.407863503,0.335702031,0.336916928,0.337628343,0.329934005,0.322157099,0.314726439,0.307571484,0.300796043,0.29354345,0.281139309,0.270158824,0.290733424,0.291259613,0.293806444,0.290279845,0.287046061,0.277624917,0.263145486,0.26348723,0.251096405,0.225670371,0.236391173,0.235778389,0.235378018,0.235071556,0.234771014,0.234472794,0.2341905,0.213396724,0.21124324,0.206390153,0.201532404,0.196694533,0.191940677,0.187307683,0.185066909,,
Iraq,IRQ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.615355638,0.605924535,0.595772751,0.584816994,0.573080065,0.554838632,0.542056668,0.523719527,0.505968551,0.488809065,0.472703379,0.471705011,0.456572387,0.450836501,0.436472348,0.422599354,0.409279769,0.404383077,0.395993332,0.384520846,0.373757523,0.363615989,0.354112688,0.345269781,0.337048463,0.329435019,0.322280662,0.318283775,0.293423958,0.286221224,0.300957798,0.287135459,0.294552096,0.257689361,0.237525142,0.230261184,0.204562763,0.209551492,0.198879665,0.173983796,0.177307531,0.186452715,0.175591762,0.170994675,0.192532508,0.173298262,0.174354509,0.137403136,0.122095417,0.130027594,0.135531025,0.13236589,0.147565995,0.143803591,0.139385561,,
Iceland,ISL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.670282468,0.657974098,0.646367147,0.634977749,0.624070395,0.613591042,0.603770547,0.595568967,0.590060432,0.591866483,0.591951402,0.588131225,0.584032367,0.580830727,0.578037334,0.576868919,0.581607672,0.581559205,0.580326489,0.582980477,0.576368876,0.572992389,0.565455719,0.55947326,0.55508378,0.555144338,0.549095213,0.540562185,0.533909164,0.533697503,0.527546868,0.520959024,0.511896862,0.507478733,0.504733277,0.498296866,0.490543212,0.474371185,0.465064298,0.458740065,0.452682406,0.448659759,0.445563534,0.441668892,0.434732791,0.424646622,0.401199104,0.393807457,0.389326183,0.38674259,0.383055289,0.377904439,0.374346746,0.370205201,0.365763342,,
Israel,ISR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.145537757,0.134757959,0.134510298,0.13010101,0.121732345,0.12248003,0.117668488,0.114876918,0.111574557,0.10928043,0.106223526,0.103240152,0.101891397,0.100384957,0.097250362,0.09198981,0.089952948,0.088075881,0.085842578,0.083806086,0.082153691,0.080625155,0.076735688,0.078865112,0.077250177,0.078622936,0.077592126,0.076316974,0.074811864,0.07360515,0.070115175,0.06773375,0.065957042,0.0646416,0.062218215,0.059030218,0.057573681,0.056104505,0.054367347,0.053744633,0.053113838,0.053120244,0.0499275,0.045674842,0.044876697,0.042956179,0.042589936,0.041005363,0.040651384,0.038511989,0.03807721,0.037266924,0.035461257,0.036576311,0.035464971,,
Italy,ITA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.254509873,0.251476775,0.247287911,0.243791285,0.240326909,0.236942821,0.234194384,0.231911826,0.228267986,0.222660499,0.175890256,0.172724672,0.169639479,0.169095504,0.168287005,0.168059807,0.167258176,0.168301593,0.168259566,0.168037347,0.167534856,0.167269305,0.161374515,0.160790522,0.15991357,0.160540941,0.160153547,0.158186697,0.158685678,0.158887884,0.15680465,0.154057197,0.150443886,0.146525366,0.145713811,0.146534626,0.145068484,0.146362266,0.150132694,0.148905622,0.146364752,0.145235615,0.138868526,0.138319403,0.134208543,0.126857503,0.122710599,0.127459063,0.118131092,0.118797349,0.113170467,0.119550451,0.1133414,0.110677664,0.108693179,,
Jamaica,JAM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.10055694,0.099030574,0.097452441,0.095926809,0.085408475,0.084257166,0.08596478,0.084902059,0.083810331,0.077317622,0.076154822,0.074942062,0.073727564,0.072571338,0.071508287,0.070556692,0.069693512,0.068861889,0.063300339,0.062412016,0.061431127,0.05592023,0.050579109,0.049806254,0.049173921,0.048693325,0.04833397,0.048046111,0.049839682,0.049087509,0.051561389,0.055164313,0.069913717,0.064065603,0.062267482,0.060499775,0.057986096,0.055526473,0.05427188,0.052693702,0.052297133,0.050084476,0.049769383,0.048739783,0.046635792,0.046372124,0.045037466,0.043008872,0.042794754,0.042595334,0.042410425,0.042238767,0.042078584,0.041927447,0.04178369,,
Jordan,JOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.277468623,0.269378143,0.260172953,0.249668848,0.235384419,0.219622912,0.202545981,0.187544759,0.174583059,0.165220695,0.157754462,0.152561059,0.148024338,0.144650452,0.14106232,0.138203049,0.135101912,0.132462541,0.129149807,0.125925383,0.118072821,0.115676805,0.113965668,0.07628322,0.095580606,0.091920433,0.096869578,0.09469138,0.086243893,0.050328851,0.039803561,0.065445323,0.054661361,0.047998693,0.055107214,0.03816492,0.038698193,0.038555883,0.037887104,0.037232052,0.036969417,0.036879516,0.032797371,0.037755652,0.03237599,0.032017622,0.022653911,0.023036071,0.029437998,0.024727145,0.023181693,0.027150206,0.027455992,0.026960126,0.024914562,,
Japan,JPN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.059614716,0.058644294,0.05753419,0.056528939,0.055398805,0.054644754,0.053382973,0.052641474,0.050032955,0.049796349,0.048487658,0.047178789,0.046401244,0.045187996,0.044175451,0.043637105,0.04313078,0.042629115,0.042133425,0.041735884,0.041318169,0.040962777,0.040609094,0.040293956,0.039998675,0.039673394,0.039429606,0.039196496,0.038922642,0.038595724,0.038250176,0.037946051,0.037619644,0.037291635,0.036910371,0.036594384,0.036245508,0.035878165,0.035560013,0.03527195,0.03495112,0.034673781,0.03442741,0.034274935,0.034123015,0.033968433,0.033796611,0.033639693,0.033534562,0.03343484,0.033277792,0.033268301,0.033245714,0.033179861,0.033042056,,
Kazakhstan,KAZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.132416657,2.145688975,2.154866181,2.195075933,2.118874348,2.122892298,2.133512039,2.14733288,2.026340893,1.975975101,1.907665334,1.901104419,1.896944545,1.885670121,1.869339102,1.849705816,1.819561057,1.778334165,1.757415535,1.762475387,1.746873776,1.725519547,1.700191981,1.675489563,,
Kenya,KEN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.418588136,0.405610309,0.392886641,0.380428291,0.368238755,0.356324801,0.344675318,0.333262079,0.322054791,0.311042212,0.300235539,0.289658656,0.279332908,0.269280586,0.28176055,0.271492489,0.261558602,0.25193937,0.242612265,0.233573197,0.224829761,0.216407936,0.208340141,0.196697198,0.232759026,0.225383203,0.220414315,0.223213449,0.232978168,0.213225019,0.210797549,0.211985658,0.196473464,0.20536011,0.198855749,0.165945863,0.166263074,0.157139098,0.166533787,0.155514305,0.158656091,0.153278696,0.150772679,0.149907636,0.146026352,0.143311909,0.139159078,0.135382234,0.136689418,0.133010394,0.136512862,0.135176533,0.129386743,0.126020522,0.122787031,,
Kyrgyz Republic,KGZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292332905,0.299333584,0.289030143,0.275852995,0.293189871,0.289157653,0.285175089,0.282621271,0.276825086,0.27178419,0.269501272,0.266492178,0.261327796,0.248711889,0.245994941,0.242958014,0.240566304,0.237029331,0.234255401,0.231367642,0.227671565,0.223564585,0.219449919,0.214977589,,
Cambodia,KHM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.483227099,0.472750417,0.460885609,0.458021319,0.448416833,0.440410487,0.434085364,0.42043317,0.399756715,0.384997644,0.252180344,0.246570208,0.24169882,0.245637478,0.24592584,0.256657111,0.264098737,0.280351017,0.288089749,0.298859537,0.296375637,0.293433126,0.284588844,0.273971904,0.298198698,0.32667519,0.366030558,0.40906837,0.424092017,0.411775234,0.398407404,0.384555263,0.372782653,0.358687846,0.347301812,0.336967942,0.327553055,0.3190277,0.311352519,0.30446776,0.2983276,0.292843638,0.287867759,0.283234572,0.278820193,0.274592973,0.270533235,0.26656083,0.26259371,0.265571951,0.261386009,0.257158724,0.25295067,0.248841088,0.244882677,,
Kiribati,KIR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.047329437,0.046187243,0.045082614,0.044028619,0.04305427,0.042141638,0.041290749,0.040495667,0.039766175,0.039079292,0.038443056,0.037861578,0.037310648,0.036778227,0.036252243,0.03572896,0.03520507,0.034684888,0.034184528,0.033704646,0.033259608,0.032829941,0.032379225,0.031864893,0.031248535,0.030525962,0.029734913,0.028944398,0.028224668,0.027619732,0.027137042,0.026749054,0.02641345,0.026085482,0.025730091,0.025346294,0.024942632,0.024524831,0.02410626,0.023694998,0.023294277,0.022898229,0.022498453,0.022089196,0.021662605,0.021217908,0.02076606,0.020316944,0.019887042,0.019483303,0.019110228,0.018759438,0.018427235,0.01810643,0.017792486,,
St. Kitts and Nevis,KNA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.195339207,0.196209238,0.197921821,0.200280393,0.203194213,0.206791017,0.211059519,0.215507952,0.175692889,0.178233263,0.179795483,0.180480982,0.180521708,0.180460626,0.180684795,0.181208662,0.182058168,0.183053795,0.18409002,0.185142328,0.18615041,0.187081989,0.188049457,0.189152126,0.190417252,0.191860326,0.193465696,0.194898531,0.195828846,0.195915169,0.195060103,0.193418921,0.191177173,0.165199537,0.163204402,0.138334909,0.136842585,0.135388226,0.156166339,0.154273372,0.152207002,0.150082545,0.147972773,0.145921494,0.081668758,0.08087787,0.080147842,0.079472304,0.078607082,0.087472058,0.096142753,0.095073302,0.09403976,0.093042297,0.092101385,,
"Korea, Rep.",KOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.078903431,0.075359172,0.073729684,0.074720855,0.075353582,0.074297862,0.072881791,0.070496748,0.068348397,0.066778684,0.064897339,0.062795837,0.061431277,0.059811602,0.058417167,0.057464013,0.056767319,0.056236025,0.055123008,0.054034523,0.052965598,0.052102468,0.050914044,0.049918383,0.049233265,0.048624639,0.048220051,0.047512271,0.046597051,0.045557095,0.04450788,0.043384878,0.042425971,0.041329219,0.039540513,0.038330856,0.037472597,0.036900606,0.036446184,0.036546884,0.035655355,0.035135046,0.034640202,0.034378399,0.034098059,0.03342397,0.032803629,0.031903156,0.031151236,0.0304112,0.029797761,0.030322798,0.029661567,0.029085659,0.028707273,,
Kuwait,KWT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.003318555,0.002955991,0.002632334,0.002351641,0.002111692,0.001905284,0.001727095,0.001575059,0.001446908,0.001339106,0.001248218,0.001170133,0.001100691,0.001036448,0.000975667,0.000918097,0.00086428,0.000814597,0.000769418,0.000728694,0.00138601,0.001323352,0.001265312,0.001811777,0.001725135,0.002178525,0.002058873,0.001961857,0.001907549,0.001905111,0.001964964,,,,0.003104335,0.003677056,0.003497902,0.003267346,0.003576783,0.004876286,0.006163021,0.005597451,0.005532202,0.004982022,0.004831718,0.00462718,0.004513843,0.004260389,0.003724806,0.003335465,0.003290452,0.002945026,0.002945766,0.0025116,0.001956403,,
Latin America & Caribbean (excluding high income),LAC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.379266337,0.380310053,0.382112175,0.379409864,0.37505213,0.373269962,0.37089446,0.375824569,0.377716954,0.373769573,0.371761925,0.368091525,0.363761299,0.361801203,0.357939347,0.35441204,0.350895695,0.34370065,0.338525066,0.332141886,0.326832495,0.327255888,0.321865029,0.315701421,0.311601335,0.309882791,0.307094551,0.301892004,0.298110744,0.296939116,0.296393596,0.291360408,0.287993276,0.285020861,0.292643897,0.288103103,0.284972835,0.281875239,0.27883773,0.275478726,0.274368867,0.274615234,0.281081023,0.286725429,0.288885818,0.289384277,0.287773889,0.285427343,0.280981377,0.282958845,0.282944602,0.282136439,0.284959757,0.287656311,0.284267638,,
Lao PDR,LAO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.294884265,0.288142659,0.281522987,0.275016039,0.268614795,0.26648125,0.260320715,0.257347707,0.251866676,0.247356448,0.24255457,0.246405906,0.246635565,0.247411789,0.245774562,0.245242537,0.245548086,0.244568759,0.243193088,0.2394001,0.234701029,0.230798044,0.224929849,0.220277767,0.214756482,0.209011864,0.203064507,0.197746683,0.192102857,0.187625984,0.182417051,0.177462368,0.172821027,0.17340382,0.170653986,0.166223538,0.168890891,0.167353846,0.167325411,0.172630422,0.179146333,0.184637001,0.189975869,0.195070971,0.199860063,0.205150789,0.208410822,0.213145985,0.221065026,0.224133619,0.225468214,0.226026781,0.229268909,0.231889894,0.22884267,,
Lebanon,LBN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.092244738,0.093493089,0.090681014,0.093082181,0.098453986,0.09641324,0.099317423,0.102218087,0.102194879,0.102290034,0.101973398,0.099307537,0.096757846,0.093472798,0.090849442,0.088902436,0.087482988,0.08599294,0.084531958,0.080605137,0.080282994,0.079019069,0.078452317,0.077983818,0.076216579,0.074702683,0.070354726,0.06969986,0.0687438,0.067702152,0.065759309,0.063787669,0.062050693,0.060511524,0.059339473,0.059590486,0.059818862,0.060052326,0.04086616,0.039871841,0.035715785,0.036902076,0.036742219,0.03528102,0.035541826,0.033519415,0.032840112,0.029919385,0.029403637,0.026284596,0.027242802,0.026848892,0.02501847,0.023557635,0.022558399,,
Liberia,LBR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.330135041,0.321235732,0.314147499,0.304652941,0.297692207,0.288428408,0.281595597,0.273302978,0.266543632,0.258378049,0.251685121,0.245027318,0.238400916,0.23179932,0.225228967,0.218860252,0.215636368,0.209455889,0.203078361,0.196471561,0.189531719,0.184560868,0.180701894,0.176000156,0.173313782,0.17712515,0.177999044,0.184749826,0.18765907,0.166886639,0.169880894,0.17303356,0.174978303,0.17387978,0.168798186,0.159731359,0.156881435,0.148957571,0.146278064,0.138671156,0.133728635,0.130596765,0.128360107,0.125928169,0.122653109,0.118489098,0.113864999,0.117390342,0.123310127,0.121576698,0.122845082,0.119572514,0.116650969,0.113876099,0.11112047,,
Libya,LBY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,1.134792677,1.10264745,1.063981369,1.028285342,0.98943868,0.953604375,0.915440447,0.88058996,0.844008615,0.80852073,0.77643027,0.743289982,0.713770002,0.683908789,0.657810421,0.631648647,0.608939653,0.587427113,0.565112414,0.544500237,0.525123955,0.50711775,0.491051927,0.475082839,0.461306408,0.449357644,0.437987855,0.426498039,0.4169637,0.406837484,0.398301782,0.390238323,0.381680272,0.375900901,0.377869535,0.402709832,0.396305139,0.349340641,0.344130434,0.338888048,0.333604996,0.328357318,0.323186523,0.306761425,0.302104999,0.297546432,0.293114555,0.289109111,0.285898521,0.278158706,0.27706462,0.277497323,0.277599795,0.277235664,0.27586406,,
St. Lucia,LCA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.05499703,0.054298249,0.053533764,0.052734828,0.051920002,0.051082437,0.050237624,0.049417369,0.048662274,0.048003072,0.047442831,0.046968203,0.046526343,0.048833524,0.045550201,0.044960794,0.044314063,0.043650586,0.040416201,0.038139795,0.035954981,0.033015831,0.030145022,0.028119677,0.026103878,0.025657174,0.022894821,0.022466357,0.022065963,0.020986359,0.019977739,0.019024132,0.018806812,0.017212059,0.013601371,0.012751336,0.012575619,0.013056279,0.012888923,0.012742993,0.012621163,0.012518543,0.012424444,0.01232658,0.013438069,0.013905095,0.014346516,0.014773667,0.017541603,0.017383243,0.017258042,0.017159036,0.017078447,0.017004778,0.016929449,,
Latin America & Caribbean,LCN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.383697863,0.383878385,0.38485742,0.381567362,0.376953413,0.374597249,0.371700897,0.375759379,0.377017236,0.372796047,0.370564938,0.366778804,0.362571379,0.360484614,0.356441356,0.352890902,0.348932126,0.34151339,0.336016167,0.329457116,0.323900284,0.323677484,0.318219866,0.312063346,0.30790663,0.30589148,0.302411767,0.297314191,0.293577587,0.291701802,0.290850045,0.285470953,0.281887216,0.278951906,0.285849523,0.281219903,0.278212778,0.275276187,0.272032349,0.268748559,0.267680527,0.267726854,0.273615967,0.27899472,0.280965184,0.281276149,0.279735476,0.278185527,0.274557999,0.276106639,0.276709874,0.27556436,0.278756937,0.281296361,0.27810719,,
Least developed countries: UN classification,LDC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.471361638,0.463490006,0.459472133,0.451527543,0.444044472,0.434518271,0.425144083,0.418928427,0.410476067,0.401574839,0.391863272,0.386112901,0.376004436,0.365941195,0.359150997,0.352697882,0.344009758,0.339295306,0.330743062,0.323107988,0.314356392,0.307197322,0.30074667,0.293108404,0.289084481,0.282850621,0.276030835,0.271457092,0.265457396,0.261181099,0.25589203,0.248875811,0.24594136,0.239366439,0.237225334,0.235416476,0.230380984,0.224900392,0.220927592,0.215271454,0.212033908,0.20903393,0.211519247,0.208951665,0.208610045,0.204572311,0.203199904,0.204127722,0.203669388,0.201835968,0.200311241,0.198793128,0.195129315,0.190427005,0.186166932,,
Low income,LIC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.507897425,0.501171389,0.500406391,0.492888713,0.485824559,0.475940683,0.466276923,0.461849004,0.453553481,0.443589044,0.436098258,0.42769808,0.417852898,0.404886617,0.397162852,0.389645253,0.380500668,0.377583564,0.370016764,0.36235263,0.352935602,0.345846195,0.339370224,0.330980279,0.327216312,0.319690509,0.310283968,0.303504441,0.295633452,0.292109942,0.287295117,0.281659326,0.274013021,0.265837039,0.262400778,0.260746962,0.255755313,0.249638943,0.245471727,0.23901074,0.235812446,0.233491078,0.235003244,0.232749931,0.232926209,0.227153192,0.224624255,0.227407272,0.224306664,0.222093763,0.220406575,0.218563328,0.213988002,0.207855812,0.202324064,,
Liechtenstein,LIE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.236770451,0.2313476,0.225759115,0.220143093,0.214488713,0.208844567,0.20313849,0.197667523,0.192631832,0.188102516,0.184111203,0.180578755,0.17728139,0.17405683,0.170706726,0.167182145,0.163666121,0.16024357,0.157189453,0.154643161,0.152532032,0.150858005,0.149448907,0.148087816,0.146751293,0.145327714,0.143874541,0.142374088,0.140810364,0.139144954,0.137419266,0.135607011,0.133694308,0.131730611,0.129731132,0.127693536,0.125636032,0.123628496,0.121795262,0.120170642,0.115826676,0.114645188,0.113633053,0.112729795,0.111901756,0.108277532,0.107581677,0.10691877,0.097858301,0.091659028,0.082726671,0.082090573,0.070586958,0.062488216,0.057749378,,
Sri Lanka,LKA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.058843041,0.055737009,0.074734466,0.072811201,0.071371819,0.069591605,0.067938163,0.066847546,0.065820885,0.064873925,0.064010834,0.063219706,0.062480725,0.061768691,0.061794987,0.064226915,0.066557969,0.068807137,0.060857659,0.059856918,0.058926011,0.055281353,0.055255989,0.054665973,0.054141597,0.054043479,0.053760389,0.053192154,0.052657069,0.051933924,0.051483403,0.051012824,0.049083653,0.048788983,0.048555605,0.048279676,0.048061038,0.047871106,0.048475816,0.048717017,0.048432157,0.049109883,0.049439751,0.046457516,0.056339304,0.053380373,0.050477545,0.060162945,0.054794286,0.059410785,0.06399207,0.06119951,0.063152781,0.062587261,0.062005151,,
Lower middle income,LMC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.347662045,0.341811621,0.337545392,0.332093303,0.32830985,0.318765291,0.314641691,0.307077865,0.30358032,0.294786778,0.285725707,0.275701651,0.274558332,0.264932294,0.258591367,0.253133614,0.243460486,0.237780312,0.231046026,0.227014529,0.218836663,0.215819457,0.208911763,0.207613738,0.205242658,0.202941889,0.199888555,0.195112707,0.191797731,0.186756204,0.182426242,0.191459351,0.188930473,0.185493123,0.183350154,0.180009817,0.177649044,0.174827614,0.172650607,0.169553724,0.165606935,0.163187013,0.162866718,0.160145445,0.157002113,0.154326868,0.152293746,0.149795669,0.146995991,0.144727239,0.143463002,0.141865907,0.139495429,0.137516923,0.13586674,,
Low & middle income,LMY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.318589229,0.315064392,0.311503129,0.306304669,0.301769232,0.294337681,0.289400066,0.284289192,0.28061589,0.273345772,0.26680948,0.260418521,0.257499254,0.250960858,0.245521245,0.241240784,0.235205138,0.230793281,0.226557231,0.221973016,0.216854829,0.215549542,0.212094874,0.211790773,0.211122587,0.208730242,0.20555097,0.201556441,0.198258382,0.195082642,0.192776343,0.226676787,0.222887617,0.218925956,0.217001627,0.213274575,0.210563726,0.207278723,0.204410341,0.200313948,0.196941813,0.194565696,0.193666678,0.192288376,0.190793813,0.187882502,0.185838946,0.183886171,0.181382658,0.179493773,0.178290472,0.176926587,0.175732811,0.174191557,0.1742572,,
Lesotho,LSO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.413174496,0.400149631,0.392812751,0.387629911,0.380226101,0.378069451,0.370556411,0.368132439,0.360666591,0.356226707,0.341409243,0.329821432,0.322951871,0.315877048,0.323299743,0.300918097,0.237859463,0.232436189,0.23890408,0.222880687,0.221777344,0.209097787,0.200646749,0.205933663,0.206494805,0.191351065,0.21370603,0.218672715,0.190987182,0.197638562,0.195164688,0.199145713,0.19407632,0.187616503,0.181677898,0.18016274,0.179513083,0.177469751,0.175625646,0.176593448,0.174977664,0.157702837,0.15640502,0.160312102,0.165679854,0.154146542,0.163952041,0.179006265,0.165906551,0.157800516,0.149212806,0.134597938,0.117174162,0.126899946,0.12521584,,
Late-demographic dividend,LTE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.206837943,0.206028324,0.203188558,0.199567508,0.195634844,0.191208012,0.186906445,0.183849485,0.179541141,0.176552779,0.174199182,0.170376914,0.167752308,0.166858469,0.163740122,0.162196108,0.161055852,0.158698389,0.156782249,0.154311477,0.153045759,0.155033984,0.156446548,0.158758106,0.160593072,0.159389804,0.156915798,0.154718104,0.152648843,0.151571125,0.150672143,0.225960412,0.221613936,0.218186336,0.216551572,0.212558213,0.210912904,0.208287227,0.205422348,0.202092867,0.198947024,0.196687788,0.195039037,0.19450332,0.193529334,0.191256346,0.189040628,0.189027991,0.188009683,0.184931551,0.185262561,0.18415509,0.185820995,0.186944983,0.191959753,,
Lithuania,LTU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.779705706,0.767932987,0.708202904,0.789727045,0.795754569,0.805004116,0.814237951,0.837911628,0.82239474,0.469918042,0.476029075,0.446531446,0.478639059,0.573810063,0.574572565,0.568069634,0.582040509,0.649305894,0.686860286,0.721802177,0.756583582,0.774422192,0.801468575,0.748078254,,
Luxembourg,LUX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142104057,0.1404224,0.138958929,0.137280517,0.135343106,0.12898843,0.126947319,0.127085187,0.12688018,0.124090216,0.122200677,0.119842499,0.117827425,0.114933009,0.112543343,0.110252035,,
Latvia,LVA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645670147,0.658138564,0.678371686,0.403210229,0.431381454,0.44351257,0.439415623,0.412887443,0.409706236,0.40989744,0.421180578,0.418277457,0.445844281,0.487761519,0.543194806,0.539920239,0.537357359,0.545369056,0.559222523,0.562215342,0.579063559,0.600204606,0.606385252,0.621887843,,
"Macao SAR, China",MAC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.518467065,0.503252508,0.493388154,0.483505185,0.477895774,0.472820237,0.461513673,0.457428233,0.447229363,0.442249779,0.488340571,0.427133796,0.422014802,0.413390072,0.409633999,0.401685729,0.399742941,0.401326547,0.383966984,0.376126751,0.374909789,0.369561177,0.363378743,0.355483194,0.349552672,0.345596876,0.347522399,0.341126008,0.346297607,0.34997196,0.344044184,0.346393272,0.342983458,0.342145107,0.329489328,0.331238174,0.322720907,0.320600379,0.309242941,0.303886141,0.290865906,0.2846942,0.303411711,0.272040905,0.266111247,0.261230024,0.258279342,0.254835489,0.251316845,0.238487692,0.237494812,0.2414067,0.240356409,0.236901351,0.23359839,,
Monaco,MCO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468429574,0.471223994,0.476564617,0.482435983,0.487219951,0.489025255,0.492234306,0.496846587,0.501979343,0.509161324,0.508685747,0.510673774,0.510551632,0.509848306,0.507641256,0.509378206,0.510068603,0.509591082,0.508977287,0.508709866,0.509619418,0.51031792,0.51091034,0.512899439,,
